id,name,source,page,rarity,type,attunement,damage,properties,mastery,weight,value,text
#20067,Potion of Invisibility,DMG'24,288,rare,Potion,,,,,1,,"This potion's container looks empty but feels as though it holds liquid. When you drink the potion, you have the Invisible condition for 1 hour. The effect ends early if you make an attack roll, deal damage, or cast a spell."
#20068,Potion of Invulnerability,DMG'24,288,rare,Potion,,,,,1,,"For 1 minute after you drink this potion, you have Resistance to all damage.This potion's syrupy liquid looks like liquefied iron."
#20069,Potion of Lightning Resistance,DMG'24,289,uncommon,Potion,,,,,1,,"When you drink this potion, you have Resistance to Lightning damage for 1 hour."
#20070,Potion of Longevity,DMG'24,288,very rare,Potion,,,,,1,,"When you drink this potion, your physical age is reduced by 1d6 + 6 years, to a minimum of 13 years. Each time you subsequently drink a Potion of Longevity, there is 10 percent cumulative chance that you instead age by 1d6 + 6 years.Suspended in this amber liquid is a tiny heart that, against all reason, is still beating. These ingredients vanish when the potion is opened."
#20071,Potion of Maximum Power,EGW,268,rare,Potion,,,,,,,"The first time you cast a damage-dealing spell of 4th level or lower within 1 minute after drinking the potion, instead of rolling dice to determine the damage dealt, you can instead use the highest number possible for each die.This glowing purple liquid smells of sugar and plum, but it has a muddy taste."
#20072,Potion of Mind Control (beast),TftYP,229,rare,Potion,,,,,,,"When you drink a potion of mind control, you can cast a dominate spell (save DC 15) on a specific creature if you do so before the end of your next turn. If you don't, the potion is wasted.A potion of mind control produces the effect of a dominate beast spell. If the target's initial saving throw fails, the effect lasts for 1 hour, with no concentration required on your part. The charmed creature has disadvantage on new saving throws to break the effect during this time."
#20073,Potion of Mind Control (humanoid),TftYP,229,rare,Potion,,,,,,,"When you drink a potion of mind control, you can cast a dominate spell (save DC 15) on a specific creature if you do so before the end of your next turn. If you don't, the potion is wasted.A potion of mind control produces the effect of a dominate person spell. If the target's initial saving throw fails, the effect lasts for 1 hour, with no concentration required on your part. The charmed creature has disadvantage on new saving throws to break the effect during this time."
#20074,Potion of Mind Control (monster),TftYP,229,very rare,Potion,,,,,,,"When you drink a potion of mind control, you can cast a dominate spell (save DC 15) on a specific creature if you do so before the end of your next turn. If you don't, the potion is wasted.A potion of mind control produces the effect of a dominate monster spell. If the target's initial saving throw fails, the effect lasts for 1 hour, with no concentration required on your part. The charmed creature has disadvantage on new saving throws to break the effect during this time."
#20075,Potion of Mind Reading,DMG'24,288,rare,Potion,,,,,1,,"When you drink this potion, you gain the effect of the Detect Thoughts spell (save DC 13) for 10 minutes (no Concentration required).This potion's dense, purple liquid has an ovoid cloud of pink floating in it."
#20076,Potion of Nature's Growth,TGS3,0,uncommon,Potion,,,,,,,"The muddy slurry at the bottom of this green potion bottle is filled with plant-growing magic. The bottle itself is in the shape of an upside-down tree, with its canopy creating the rounded base of the vessel. You can use an action to either drink the potion or upend it, pouring it onto soil.If you drink the potion, you gain the benefits of the barkskin spell for 1 hour (no concentration required). In addition, sunlight gives you nutrients for the next 1d4 + 3 days: for the duration, you don't need to eat, provided that you spend at least 1 hour in sunlight each day. If you pour the potion on the ground and plant the bottle there, all plants in a 300-foot radius centered on the potion become enriched for 30 days. The plants yield twice the normal amount of food when harvested."
#20077,Potion of Necrotic Resistance,DMG'24,289,uncommon,Potion,,,,,1,,"When you drink this potion, you have Resistance to Necrotic damage for 1 hour."
#20078,Potion of Poison,DMG'24,288,uncommon,Potion,,,,,1,,"This concoction looks, smells, and tastes like a Potion of Healing or another beneficial potion. However, it is actually poison masked by illusion magic. Identify reveals its true nature.If you drink this potion, you take 4d6 Poison damage and must succeed on a DC 13 Constitution saving throw or have the Poisoned condition for 1 hour."
#20079,Potion of Poison Resistance,DMG'24,289,uncommon,Potion,,,,,1,,"When you drink this potion, you have Resistance to Poison damage for 1 hour."
#20080,Potion of Polychromy,DitLCoT,15,uncommon,Potion,,,,,,,"When you drink this potion, you and everything you are wearing or carrying take on a rainbow-hued appearance for 1 hour. During that time, you can use a bonus action to turn any color or combination of colors you choose. If you mimic the colors of your surroundings, your hues continually shift to match your surroundings, and you have advantage on Dexterity (Stealth) checks until you change your colors again or the potion wears off.The potion is separated into seven brightly colored bands of immiscible liquids and has a syrupy taste."
#20081,Potion of Possibility,EGW,268,very rare,Potion,,,,,,,"When you drink this clear potion, you gain two Fragments of Possibility, each of which looks like a Tiny, grayish bead of energy that follows you around, staying within 1 foot of you at all times. Each fragment lasts for 8 hours or until used.When you make an attack roll, an ability check, or a saving throw, you can expend your fragment to roll an additional d20 and choose which of the d20s to use. Alternatively, when an attack roll is made against you, you can expend your fragment to roll a d20 and choose which of the d20s to use, the one you rolled or the one the attacker rolled.If the original d20 roll has advantage or disadvantage, you roll your d20 after advantage or disadvantage has been applied to the original roll.While you have one or more Fragments of Possibility from this potion, you can't gain another Fragment of Possibility from any source."
#20082,Potion of Psionic Fortitude,PaBTSO,219,uncommon,Potion,,,,,,,"When you drink this potion, you have advantage for 1 hour on saving throws you make to avoid or end the charmed or stunned condition on yourself.This black potion swirls with shimmering flecks of pink and purple."
#20083,Potion of Psychic Resistance,DMG'24,289,uncommon,Potion,,,,,1,,"When you drink this potion, you have Resistance to Psychic damage for 1 hour."
#20084,Potion of Puddle Scrying,TGS3,0,rare,Potion,,,,,,,"This potion is filled with a silvery solution. When you use an action to drink this potion, your eyes become as clear as water for 10 minutes. For the duration, whenever you open your eyes underwater, you can see and hear any recent event that's occurred from the water's perspective, up to 24 hours ago, reviewing the entirety of those events over the course of 1 minute. When you do, you relive these events as if you were just below the water's surface in the same space your head is in. You can only review events that occurred since the pool of water first appeared. You are deaf and blind to your surroundings while reviewing the events in this way."
#20085,Potion of Pugilism,DMG'24,289,uncommon,Potion,,,,,1,,"After you drink this potion, each Unarmed Strike you make deals an extra 1d6 Force damage on a hit. This effect lasts 10 minutes.This potion is a thick green fluid that tastes like spinach."
#20086,Potion of Radiant Resistance,DMG'24,289,uncommon,Potion,,,,,1,,"When you drink this potion, you have Resistance to Radiant damage for 1 hour."
#20087,Potion of Resistance,DMG'24,289,uncommon,Potion,,,,,1,,"When you drink this potion, you have Resistance to one type of damage for 1 hour. The DM chooses the type or determines it randomly by rolling on the following table.d10Damage Type1Acid2Cold3Fire4Force5Lightning6Necrotic7Poison8Psychic9Radiant10Thunder"
#20088,Potion of Speed,DMG'24,289,very rare,Potion,,,,,1,,"When you drink this potion, you gain the effect of the Haste spell for 1 minute (no Concentration required) without suffering the wave of lethargy that typically occurs when the effect ends.This potion's yellow fluid is streaked with black and swirls on its own."
#20089,Potion of Spell Recovery,TGS1,98,rare,Potion,,,,,,,"When you drink this potion, you recover expended spells slots with a combined level that is equal to or less than 1d3 + 3, and none of the slots can be 6th level or higher."
#20090,Potion of Stone Giant Strength,DMG'24,288,rare,Potion,,,,,1,,"When you drink this potion, your Strength score changes to 23 for 1 hour. The potion has no effect on you if your Strength is equal to or greater than that score.This potion's transparent liquid has floating in it a sliver of fingernail from a stone giant."
#20091,Potion of Storm Giant Strength,DMG'24,288,legendary,Potion,,,,,1,,"When you drink this potion, your Strength score changes to 29 for 1 hour. The potion has no effect on you if your Strength is equal to or greater than that score.This potion's transparent liquid has floating in it a sliver of fingernail from a storm giant."
#20092,Potion of Superior Healing,DMG'24,288,rare,Potion,,,,,1,,You regain 8d4 + 8 Hit Points when you drink this potion. The potion's red liquid glimmers when agitated.
#20093,Potion of Supreme Healing,DMG'24,288,very rare,Potion,,,,,1,,You regain 10d4 + 20 Hit Points when you drink this potion. The potion's red liquid glimmers when agitated.
#20094,Potion of Thunder Resistance,DMG'24,289,uncommon,Potion,,,,,1,,"When you drink this potion, you have Resistance to Thunder damage for 1 hour."
#20095,Potion of Vitality,DMG'24,289,very rare,Potion,,,,,1,,"When you drink this potion, it removes any Exhaustion levels you have and ends the Poisoned condition on you. For the next 24 hours, you regain the maximum number of Hit Points for any Hit Point Die you spend.This potion's crimson liquid regularly pulses with dull light, calling to mind a heartbeat."
#20096,Potion of Watchful Rest,WDMM,62,common,Potion,,,,,,,"When you drink this potion, you gain the following benefits for the next 8 hours: magic can't put you to sleep, and you can remain awake during a long rest and still gain its benefits. This sweet, amber-colored brew has no effect on creatures that don't require sleep, such as elves."
#20097,Potion of Water Breathing,DMG'24,289,uncommon,Potion,,,,,1,,You can breathe underwater for 24 hours after drinking this potion.This potion's cloudy green fluid smells of the sea and has a jellyfish-like bubble floating in it.
#20098,Rejuvenating Draft (Legendary),TGS2,144,legendary,Potion,,,,,,,"When you drink this potion, you regain all spent Hit Dice. When you drink the legendary variant of a rejuvenating draft, your age is reduced by 1d4 years (to a minimum of 1 year old)."
#20099,Rejuvenating Draft (Rare),TGS2,144,rare,Potion,,,,,,,"When you drink this potion, you regain 1d4 + 3 spent Hit Dice."
#20100,Rejuvenating Draft (Uncommon),TGS2,144,uncommon,Potion,,,,,,,"When you drink this potion, you regain 1d3 + 1 spent Hit Dice."
#20101,Rejuvenating Draft (Very Rare),TGS2,144,very rare,Potion,,,,,,,"When you drink this potion, you regain 1d6 + 4 spent Hit Dice."
#20102,Shifter's Shine (Common),TGS2,160,common,Potion,,,,,,,"The typical shifter's shine, a common potion, is a specialty alcoholic beverage that causes your face to appear more glamorous. For 1 hour after drinking this potion, your skin's complexion clears, appears healthier, and grows more taut. Your face, while largely unchanged, is distinctly more attractive and exudes a weak aura of enchantment magic. When you make a Charisma check while under the effects of this potion, you can choose to forgo rolling the d20 to get a 10 on the die. Once you use this property, you can't use it again for the remainder of the potion's duration. The potion is a rich honey color and swirls lazily around, regardless of how it's handled. It can be found in any sort of vessel, though it is usually found in glass jars. The eye of a shapeshifter drifts along the potion's bottom, making it a daunting beverage for the average taverngoer to order. It has an extremely strong alcoholic taste with a hint of caramel. Due to its magical nature, the alcohol within this potion affects a creature twice as much as the alcohol within a nonmagical beverage."
#20103,Shifter's Shine (Uncommon),TGS2,160,uncommon,Potion,,,,,,,"The typical shifter's shine, a common potion, is a specialty alcoholic beverage that causes your face to appear more glamorous. For 1 hour after drinking this potion, your skin's complexion clears, appears healthier, and grows more taut. Your face, while largely unchanged, is distinctly more attractive and exudes a weak aura of enchantment magic. When you make a Charisma check while under the effects of this potion, you can choose to forgo rolling the d20 to get a 10 on the die. Once you use this property, you can't use it again for the remainder of the potion's duration. The potion is a rich honey color and swirls lazily around, regardless of how it's handled. It can be found in any sort of vessel, though it is usually found in glass jars. The eye of a shapeshifter drifts along the potion's bottom, making it a daunting beverage for the average taverngoer to order. It has an extremely strong alcoholic taste with a hint of caramel. Due to its magical nature, the alcohol within this potion affects a creature twice as much as the alcohol within a nonmagical beverage.The following shifter's shine is an uncommon variant with additional properties. It also tastes better.When you drink this potion, you gain the effects of the alter self spell for 1 hour (no concentration required) or until you end the effect as a bonus action."
#20104,Sream's Stoppered Oasis,TGS2,168,rare,Potion,,,,,,,"This tall decanter is filled with water from a miraculous oasis in the H'rethi Desert and is stoppered with a small, overgrown planter. You can pour the water out of the bottle on top of the planter as an action to create a magical oasis that fills up to a 100-foot-square space over the course of 10 minutes.The oasis has a pond filled with clean water and exotic, fruit-bearing trees that can nourish up to fifteen humanoids or five steeds for 24 hours. The area within the oasis is always under the effects of the alarm spell. A swarm of poisonous snakes appears to defend the oasis for each creature that sets off the alarm (maximum of 3), whose rattling tails act as the audible alarm. The swarms are friendly to you and your companions, but don't obey verbal commands. Roll initiative for the summoned swarms as a group, which have their own turns. A swarm disappears when it drops to 0 hit points or when there are no more hostile creatures within the oasis.The oasis remains for 24 hours or until dispelled by a dispel magic spell cast at 5th level or higher. The atmosphere within the space is comfortable and dry, regardless of the weather outside the oasis. A friendly creature within the oasis can't be frightened and regains an extra 1d4 Hit Dice when it finishes a long rest.Drinking the water in the bottle has no effect, but tastes refreshing."
#20105,Storm Draught,TGS4,0,very rare,Potion,,,,,,,"The potion within this bottle looks stormy and violent. Uncorking the potion calms the storm and returns it to a clear vial of rain water. When you drink this potion, you gain the effects of one of the following storms (your choice). The potion's effects last for 1 hour. Firestorm. For the duration, you have resistance to fire damage, and you can use a bonus action on each of your turns to radiate searing heat. When you do, each other creature within 15 feet of you must make a DC 16 Constitution saving throw. A creature takes 2d6 fire damage on a failed save, or half as much damage on a successful one. Ice Storm. For the duration, you have resistance to cold damage, and you can use a bonus action on each of your turns to cover the area around you in a 15-foot radius with ice. The area is difficult terrain for all creatures other than you. When you create the effect, each other creature within the area must succeed on a DC 16 Constitution saving throw or take 1d8 cold damage. A creature that starts its turn on the ice or steps on it for the first time on its turn must succeed on a DC 16 Dexterity saving throw or fall prone. The ice remains for the potion's duration or until you use this effect again. Thunderstorm. For the duration, you have resistance to lightning and thunder damage, and you can use a bonus action on each of your turns to emit your choice of a blast of lightning or thunder. If you release lightning, one creature of your choice that you can see within 15 feet of you must make a DC 16 Dexterity saving throw; if the creature is made of metal or is wearing metal armor, the save is made with disadvantage. On a failed save, it takes 2d8 lightning damage and can't take reactions until the end of your next turn. If you release thunder, each other creature within 15 feet of you that can hear you must make a DC 16 Constitution saving throw. On a failed save, a creature takes 2d6 thunder damage and is deafened until the end of your next turn. On a successful save, a creature takes half as much thunder damage and isn't deafened. Windstorm. For the duration, you have resistance to bludgeoning, piercing, and slashing damage from nonmagical attacks, and you can use a bonus action on each of your turns to release a ferocious gust of wind. When you do, each other creature within 15 feet of you must succeed on a DC 16 Strength saving throw or be pushed up to 15 feet away from you."
#20106,Vampiric Draught,TGS4,0,very rare,Potion,,,,,,,"This vial of vampire's blood has been alchemically treated to act as a temporary bodily enhancement. For 1 hour after drinking this potion, you gain the following effects:You regain 2d10 hit points at the start of each of your turns, provided you have at least 1 hit point remaining. If you start your turn in sunlight or running water, you instead take 2d10 radiant damage, regardless of your total hit points.You can move up, down, and across vertical surfaces and upside down along ceilings, while leaving your hands free, and you have a climbing speed equal to your walking speed.You can use a bonus action to cast the misty step spell, without expending a spell slot. You can use this property up to three times over the course of the potion's duration.You violently retch out the now-nonmagical blood at the end of the potion's duration, at which point you must also make a DC 20 Constitution saving throw. On a failed save, you suffer one level of exhaustion, and for the next 24 hours, you are also considered an undead creature for the purpose of any effect that requires you to be undead to target or affect you with it, such as a protection from evil and good spell."
#20107,Vortex Elixir,TGS3,0,rare,Potion,,,,,,,"This potion is effervescent and constantly swirls on its own. When you use an action to drink this potion, a tempest of wind stirs around you. For the next 10 minutes, ranged weapon attack rolls against you are made with disadvantage, and you can use a bonus action on each of your turns to cause the wind to strengthen. When you do, the wind whips into an instantaneous vortex that extends out from you in a 10-foot radius. Any other creature within the vortex when it appears must succeed on a DC 13 Strength saving throw or be thrown up to 20 feet away from you and knocked prone. If a thrown target strikes an object, such as a wall or floor, the target takes 1d6 bludgeoning damage for every 10 feet it was thrown. If the target is thrown at another creature, that creature must succeed on a DC 13 Dexterity saving throw or take the same damage and be knocked prone.Immediately after using this bonus action, you can fly up to 10 feet without provoking opportunity attacks. If you are underwater, the vortex is water, instead of wind, but its effects remain the same."
#20108,Whiffwater Potion,TGS3,0,common,Potion,,,,,,,"This small glass bottle is in the shape of a nose. The potion inside is a tasteless, gelatinous goo. When you use an action to drink the potion, your breath becomes visible for 1 hour. During that time, you can change what color your breath appears to be. In addition, when you describe a smell using sensory language, your breath's smell changes to reflect the smell you're describing.If a described smell would normally cause a creature to retch or have a magical property (such as the stinking cloud spell or hezrou's Stench trait), your breath has a smell reminiscent of such an effect, but is otherwise harmless."
#20109,Wispy Sour (Common),TGS2,192,common,Potion,,,,,,,"The typical wispy sour, a common potion, is a specialty alcoholic beverage that causes you to float harmlessly off the floor. When you drink this potion, you gain a flying speed of 10 feet for 1 minute, but can only hover 1 foot above the ground when doing so. The drink is smooth, sweet, and has a slight aftertaste of ash. A tiny, single light from the dancing lights spell is often cast within the drink when served. Due to its magical nature, the alcohol within this potion affects a creature twice as much as the alcohol within a nonmagical beverage."
#20110,Wispy Sour (Uncommon),TGS2,192,uncommon,Potion,,,,,,,"The typical wispy sour, a common potion, is a specialty alcoholic beverage that causes you to float harmlessly off the floor. When you drink this potion, you gain a flying speed of 10 feet for 1 minute, but can only hover 1 foot above the ground when doing so. The drink is smooth, sweet, and has a slight aftertaste of ash. A tiny, single light from the dancing lights spell is often cast within the drink when served. Due to its magical nature, the alcohol within this potion affects a creature twice as much as the alcohol within a nonmagical beverage.The following wispy sour is an uncommon variant with additional properties. It also tastes better.For 1 minute after drinking this potion, you can regain 1d8 + 2 hit points once on each of your turns when you reduce a hostile creature to 0 hit points. If the creature is a construct or undead, you don't regain any hit points in this way. This variant contains a harmless will-o'-wisp fragment. Hazy visions of lost souls occasionally drift through the drink's cheery liquid."
#20111,Alchemist's Potion Belt,TGS2,33,uncommon,Wondrous Item,,,,,,,"This enchanted belt has two stoppers that magically resize to fit the mouth of any kind of bottle. The belt can carry up to two potions in this way. The belt can be worn comfortably around your waist or across your chest as a bandolier. While wearing the belt, any potion carried on it seems to magically unstopper and spring to your hand, allowing you to drink it as a bonus action. You can attach a bottle to the belt using an action.When you roll a 1 on a Dexterity saving throw or are hit by a critical hit, roll a d20. On a 1, one of the bottles on the belt shatters and is destroyed."
#20112,Alchemy Blade,TGS4,0,uncommon,"Weapon (Shortsword), Martial Weapon, Melee Weapon",,1d6 Piercing,"finesse, light",,2,,"This sword has a glass channel running down its length. In place of a traditional pommel, it instead has an open hole designed to fit atop a typical flask or vial. While holding the sword, you can use an action to attach a flask or vial to the pommel and draw its contents into the blade; doing so changes the sword's properties based on the attached flask or vial. Acid Vial. The sword deals an extra 1d4 acid damage to the first target hit by it each turn. When the target is an object that isn't being worn or carried, the acid damage is maximized. Alchemist's Fire. The sword deals an extra 1d4 fire damage to the first target hit by it each turn. If you reduce a creature to 0 hit points using the sword, you can cause a different creature of your choice within 5 feet of the target to also take 2d4 fire damage. Basic Poison. The sword deals an extra 1d4 poison damage to the first target hit by it each turn. The first time that the target hits with an attack that uses Strength before the start of your next turn, the damage is reduced by an amount equal to the poison damage dealt. Holy Water. The sword deals an extra 1d4 radiant damage to the first target hit by it each turn. The radiant damage is doubled against fiends and undead.You can eject and remove the flask or vial using a bonus action, destroying its contents and leaving the container empty. Finesse. When making an attack with a finesse weapon, you use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Light. A light weapon is small and easy to handle, making it ideal for use when fighting with two weapons."
#20113,Alchemy Jug,DMG'24,227,uncommon,Wondrous Item,,,,,12,,"This ceramic jug appears to be able to hold a gallon of liquid and weighs 12 pounds whether full or empty. The jug sloshes when it is shaken, even if the jug is empty.You can take a Magic action and name one liquid from the Alchemy Jug Liquids table to cause the jug to produce the chosen liquid. Afterward, you can uncork the jug as a Utilize action and pour that liquid out, up to 2 gallons per minute. The maximum amount of liquid the jug can produce depends on the liquid you named.Once the jug starts producing a liquid, it can't produce a different one, or more of one that has reached its maximum, until the next dawn.Alchemy Jug LiquidsLiquidMax. AmountAcid8 ouncesBasic Poison4 ouncesBeer4 gallonsHoney1 gallonMayonnaise2 gallonsOil1 quartVinegar2 gallonsWater, fresh8 gallonsWater, salt12 gallonsWine1 gallon"
#20114,Alchemy Jug (Blue),CM,144,uncommon,Wondrous Item,,,,,12,,"This ceramic jug appears to be able to hold a gallon of liquid and weighs 12 pounds whether full or empty. Sloshing sounds can be heard from within the jug when it is shaken, even if the jug is empty.You can use an action and name one liquid from the table below to cause the jug to produce the chosen liquid. Afterward, you can uncork the jug as an action and pour that liquid out, up to 2 gallons per minute. The maximum amount of liquid the jug can produce depends on the liquid you named.Once the jug starts producing a liquid, it can't produce a different one, or more of one that has reached its maximum, until the next dawn.LiquidMax AmountBeer4 gallonsBoiling Hot Tea1 quartHoney1 gallonMayonnaise2 gallonsOilquartVinegar2 gallonsWater, fresh8 gallonsWater, salt12 gallonsWine1 gallon"
#20115,Alchemy Jug (Orange),CM,144,uncommon,Wondrous Item,,,,,12,,"This ceramic jug appears to be able to hold a gallon of liquid and weighs 12 pounds whether full or empty. Sloshing sounds can be heard from within the jug when it is shaken, even if the jug is empty.You can use an action and name one liquid from the table below to cause the jug to produce the chosen liquid. Afterward, you can uncork the jug as an action and pour that liquid out, up to 2 gallons per minute. The maximum amount of liquid the jug can produce depends on the liquid you named.Once the jug starts producing a liquid, it can't produce a different one, or more of one that has reached its maximum, until the next dawn.LiquidMax AmountBeer4 gallonsHoney1 gallonMayonnaise2 gallonsOilquartSoy Sauce1 gallonVinegar2 gallonsWater, fresh8 gallonsWater, salt12 gallonsWine1 gallon"
#20116,Travel Alchemical Kit,AI,30,uncommon,Wondrous Item,,,,,,,"Also at rank 3, Head Office provides you with a travel alchemical kitâ€”an uncommon magic item containing miniaturized versions of both alchemist's supplies and a poisoner's kit (glass vials, a mortar and pestle, chemicals, and a glass stirring rod). You gain proficiency with a poisoner's kit as part of this upgrade.You can use this magical kit as long as it is on your person, with no need to draw or stow it. If you are ever searched, finding your travel alchemical kit requires a successful DC 20 Intelligence (Investigation) or Wisdom (Insight) check."
#20117,Alchemist's Fire,PHB'24,222,none,Adventuring Gear,,,,,1 lb.,50,"When you take the Attack action, you can replace one of your attacks with throwing a flask of Alchemist's Fire. Target one creature or object you can see within 20 feet of yourself. The target must succeed on a Dexterity saving throw (DC 8 plus your Dexterity modifier and Proficiency Bonus) or take 1d4 Fire damage and start burning."
#20118,Alchemist's Supplies,PHB'24,220,none,Artisan's Tools,,,,,8 lb.,50,"Ability: IntelligenceUtilize: Identify a substance (DC 15), or start a fire (DC 15)Craft: Acid, Alchemist's Fire, Component Pouch, Oil, Paper, PerfumeArtisan's Tools are each focused on crafting items and pursuing a trade. Each type of Artisan's Tools tools requires a separate proficiency.If you have proficiency with a tool, add your Proficiency Bonus to any ability check you make that uses the tool. If you have proficiency in a skill that's used with that check, you have Advantage on the check too."
#20119,Assassin's Blood,DMG'24,90,none,"Adventuring Gear, Poison (Ingested)",,,,,,150,"A creature subjected to Assassin's Blood makes a DC 10 Constitution saving throw. On a failed save, the creature takes 6 (1d12) Poison damage and has the Poisoned condition for 24 hours. On a successful save, the creature takes half as much damage only."
#20120,Basic Poison,PHB'24,227,none,"Adventuring Gear, Poison",,,,,,100,"As a Bonus Action, you can use a vial of Basic Poison to coat one weapon or up to three pieces of ammunition. A creature that takes Piercing or Slashing damage from the poisoned weapon or ammunition takes an extra 1d4 Poison damage. Once applied, the poison retains potency for 1 minute or until its damage is dealt, whichever comes first."
#20121,Biza's Breath,JttRC,70,none,"Adventuring Gear, Poison (Inhaled)",,,,,,,"A creature subjected to this poison must succeed on a DC 16 Constitution saving throw or become poisoned for 1 minute. The poisoned creature must use its action to make a melee attack against a randomly determined creature within its reach. If there is no other creature within its reach, the poisoned creature does nothing on its turn. The creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success."
#20122,Burnt Othur Fumes,DMG'24,90,none,"Adventuring Gear, Poison (Inhaled)",,,,,,500,"A creature subjected to Burnt Othur Fumes must succeed on a DC 13 Constitution saving throw or take 10 (3d6) Poison damage, and it must repeat the save at the start of each of its turns. On each successive failed save, the creature takes 3 (1d6) Poison damage. After three successful saves, the poison ends."
#20123,Carrion Crawler Mucus,DMG'24,90,none,"Adventuring Gear, Poison (Contact)",,,,,,200,"A creature subjected to Carrion Crawler Mucus must succeed on a DC 13 Constitution saving throw or have the Poisoned condition for 1 minute. The creature also has the Paralyzed condition while Poisoned in this way. The creature repeats the save at the end of each of its turns, ending the effect on itself on a success."
#20124,Deathdance,FRAiF,237,none,"Adventuring Gear, Poison (Injury)",,,,,,200,"A creature subjected to Deathdance must succeed on a DC 13 Constitution saving throw or have the Poisoned condition for 1 minute. Humanoids automatically succeed on this save. The creature also has the Incapacitated condition while Poisoned in this way, as it thrashes uncontrollably."
#20125,Essence of Ether,DMG'24,90,none,"Adventuring Gear, Poison (Inhaled)",,,,,,300,A creature subjected to Essence of Ether must succeed on a DC 15 Constitution saving throw or have the Poisoned condition for 8 hours. The creature also has the Unconscious condition while Poisoned in this way. The creature wakes up if it takes damage or if another creature takes an action to shake it awake.
#20126,Eyescratch,WDH,211,none,"Adventuring Gear, Poison (Contact)",,,,,,,A creature that comes into contact with this poison must succeed on a DC 14 Constitution saving throw or be poisoned for 1 hour and blinded while poisoned in this way. A lesser restoration spell or similar magic ends the effect.
#20127,Ivana's Whisper,VRGR,83,unknown,"Adventuring Gear, Poison (Inhaled)",,,,,,,"This poison bears a distinct scent and chemical message from Ivana Boritsi. A creature subjected to this poison must succeed on a DC 18 Constitution saving throw or experience the effects of a dream spell created by Ivana the next time they sleep. This poison is nonmagical, and Ivana doesn't directly communicate with those affected during the dream. Rather, she creates the illusion of speaking with her intended target by alchemically crafting her message, predicting her target's reactions, and chemically encoding in her responses. She wears this poison as a perfume or hides it within gift bouquets, allowing it to convey her message later."
#20128,Lolth's Sting,DMG'24,91,none,"Adventuring Gear, Poison (Injury)",,,,,,200,"A creature subjected to Lolth's Sting must succeed on a DC 13 Constitution saving throw or have the Poisoned condition for 1 hour. If the creature fails the save by 5 or more, the creature also has the Unconscious condition while Poisoned in this way. The creature wakes up if it takes damage or if another creature takes an action to shake it awake."
#20129,Malice,DMG'24,91,none,"Adventuring Gear, Poison (Inhaled)",,,,,,250,A creature subjected to Malice must succeed on a DC 15 Constitution saving throw or have the Poisoned condition for 1 hour. The creature also has the Blinded condition while Poisoned in this way.
#20130,Midnight Tears,DMG'24,91,none,"Adventuring Gear, Poison (Ingested)",,,,,,1500,"A creature that ingests Midnight Tears suffers no effect until the stroke of midnight. Any effect that ends the Poisoned condition neutralizes this poison. If the poison hasn't been neutralized before midnight, the creature makes a DC 17 Constitution saving throw, taking 31 (9d6) Poison damage on a failed save or half as much damage on a successful one."
#20131,Oil of Taggit,DMG'24,91,none,"Adventuring Gear, Poison (Contact)",,,,,,400,A creature subjected to Oil of Taggit must succeed on a DC 13 Constitution saving throw or have the Poisoned condition for 24 hours. The creature also has the Unconscious condition while Poisoned in this way. It wakes up if it takes damage.
#20132,Pale Tincture,DMG'24,91,none,"Adventuring Gear, Poison (Ingested)",,,,,,250,"A creature subjected to Pale Tincture must succeed on a DC 16 Constitution saving throw or take 3 (1d6) Poison damage and have the Poisoned condition. The Poisoned creature repeats the save every 24 hours, taking 3 (1d6) Poison damage on a failed save. The damage the poison deals can't be healed by any means while the creature remains Poisoned. After seven successful saves against the poison, the creature is no longer Poisoned."
#20133,Prespra,FRAiF,237,none,"Adventuring Gear, Poison (Ingested)",,,,,,300,"A creature subjected to Prespra must succeed on a DC 11 Constitution saving throw or take 3 (1d6) Poison damage and have the Poisoned condition. The creature also has the Blinded condition while Poisoned in this way. The creature repeats the save at the start of each of its turns, taking 3 (1d6) Poison damage on a failed save. On a successful save, the effect ends for the creature."
#20134,Purple Worm Poison,DMG'24,91,none,"Adventuring Gear, Poison (Injury)",,,,,,2000,"A creature subjected to Purple Worm Poison makes a DC 21 Constitution saving throw, taking 35 (10d6) Poison damage on a failed save or half as much damage on a successful one."
#20135,Serpent Venom,DMG'24,91,none,"Adventuring Gear, Poison (Injury)",,,,,,200,"A creature subjected to Serpent Venom must succeed on a DC 11 Constitution saving throw, taking 10 (3d6) Poison damage on a failed save or half as much damage on a successful one."
#20136,Torpor,DMG'24,91,none,"Adventuring Gear, Poison (Ingested)",,,,,,600,A creature subjected to Torpor poison must succeed on a DC 15 Constitution saving throw or have the Poisoned condition for 4d6 hours. The creature's Speed is halved while the creature is Poisoned in this way.
#20137,Truth Serum,DMG'24,91,none,"Adventuring Gear, Poison (Ingested)",,,,,,150,A creature subjected to Truth Serum must succeed on a DC 11 Constitution saving throw or have the Poisoned condition for 1 hour. The Poisoned creature can't knowingly communicate a lie.
